Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,A,B,Bridge,ED,Meta Description,Meta Features,Lens Color,Frame Colo,SKU,Lifestyle,Fit,Category,Gender,Frame Material,Shape,Mount,Polar/Non Polar,Lens Material
liberty-boreal,,,,,,,,Matte Black,,,,,1345,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_matte_black_480x480.jpg,4,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/o/boreal_matte_black_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-x8-500,Liberty X8-500,"<p>Combining style and durability, the X8-500 is a classic look providing active adults with all-day comfort. The keyhole nose bridge mixed with lightweight, stainless-steel temples offer personality and style whether in the office or working from home. Mixe</p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black/Grey,Frame Color-Matte Charcoal/Burgundy,Frame Color-Shiny Tortoise, Lens Color-Grey,Lens Color-Burgundy,Lens Color-Shiny Tortoise",True,Frame Color/Lens Color,Matte Black/Grey,,,,,7871,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-500mcbg5118155.jpg,1,[Matte Black/Grey],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-500mcbg5118155.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-x8-500,,,,,,,,Matte Charcoal/Burgundy,,,,,7872,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-500mbgo5118155.jpg,2,[Matte Charcoal/Burgundy],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-500mbgo5118155.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-x8-500,,,,,,,,Shiny Tortoise,,,,,7873,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-5003.jpg,3,[Shiny Tortoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-5003.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-x8-400,Liberty X8-400,"<p>Durability Meets Style for Men and Women
Designed for active adults, the X8-400 provides vision performance for the strength to endure long days. Whether kept busy by work, playing with the kids or out for a run, these frames offer all-day comfort for no</p>",Liberty,Eyeglasses,"Category-Eyeglasses, Brand-Liberty, Price-125, Gender-Male, Shape-XXXXX, Frame Color-Shiny Black/Translucent Grey,Frame Color-Shiny Navy Blue,Frame Color-Translucent Grey/Burgundy, Lens Color-Translucent Grey,Lens Color-Shiny Navy Blue,Lens Color-Burgundy",True,Frame Color/Lens Color,Shiny Black/Translucent Grey,,,,,7867,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-400shnb5316145_medium_.jpg,1,[Shiny Navy Blue],False,,,,,,,,,,,,,,,,NO IMAGE AVAILABLE,lb,,,,,,,,,,,,,,,,,,,,
liberty-x8-400,,,,,,,,Shiny Navy Blue,,,,,7868,0,shopify,continue,manual,125,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-400tgbr5316145_medium_.jpg,2,[Translucent Grey/Burgundy],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/x/8/x8-400shnb5316145_medium_.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-axo,Liberty Axo,<p>Axo prescription sports sunglasses offer reduced pressure for lasting comfort and durable lenses for optimal Rx performance eyewear.</p>,Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Crystal Cool Grey,Frame Color-Matte Black,Frame Color-Polar White,Frame Color-Shiny Black, Lens Color-Crystal Cool Grey,Lens Color-Matte Black,Lens Color-Polar White,Lens Color-Shiny Black",True,Frame Color/Lens Color,Crystal Cool Grey,,,,,753,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_crystal_grey_1.jpg,1,[Crystal Cool Grey],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_crystal_grey_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-axo,,,,,,,,Matte Black,,,,,797,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_black_matte_1.jpg,2,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_black_matte_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-axo,,,,,,,,Polar White,,,,,819,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_shiny_white_1.jpg,3,[Polar White],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_shiny_white_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-axo,,,,,,,,Shiny Black,,,,,775,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_shiny_black_1.jpg,4,[Shiny Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/x/axo_shiny_black_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-bespoke,Liberty Bespoke,"<p>Casual glasses with a modern design and magnetic interchange chassis with various lenses to provide glare, sun or shade management depending on your needs.</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-Male, Shape-XXXXX, Frame Color-Olive,Frame Color-Shiny Black,Frame Color-Tortoise, Lens Color-Olive,Lens Color-Shiny Black,Lens Color-Tortoise",True,Frame Color/Lens Color,Olive,,,,,1134,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/e/bespoke_olive_clear_1.jpg,1,[Olive],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/e/bespoke_olive_clear_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-bespoke,,,,,,,,Shiny Black,,,,,1112,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/e/bespoke_black_clear_1.jpg,2,[Shiny Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/e/bespoke_black_clear_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-bespoke,,,,,,,,Tortoise,,,,,1156,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/e/bespoke_tortoise_clear_1.jpg,3,[Tortoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/b/e/bespoke_tortoise_clear_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-slide,Liberty Avalanche Slide,"<p>Available with prescription lenses, Avalanche Slide Rx sports sunglasses featuring interchangeable lenses for varying light conditions and excellent light coverage from above, behind and below.</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-224.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Soft Cobalt Blue,Frame Color-Dark Tortoise,Frame Color-Gunmetal,Frame Color-Matte Black, Lens Color-Soft Cobalt Blue,Lens Color-Dark Tortoise,Lens Color-Gunmetal,Lens Color-Matte Black",True,Frame Color/Lens Color,Soft Cobalt Blue,,,,,493,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_cobalt_blue_upslope_1.jpg,1,[Soft Cobalt Blue],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_cobalt_blue_upslope_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-slide,,,,,,,,Dark Tortoise,,,,,559,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_dark_tortoise_upslope_1.jpg,2,[Dark Tortoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_dark_tortoise_upslope_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-slide,,,,,,,,Gunmetal,,,,,537,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_gun_metal_upslope_1.jpg,3,[Gunmetal],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_gun_metal_upslope_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-slide,,,,,,,,Matte Black,,,,,516,0,shopify,continue,manual,224.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_matte_black_upslope_1.jpg,4,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalanche_matte_black_upslope_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-upslope,Liberty Avalanche Upslope,<p>Removable magnetic lenses creates an adaptable sports sunglasses system capable of providing the ideal view in various environments or lighting conditions.</p>,Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-Male, Shape-XXXXX, Frame Color-Soft Cobalt Blue,Frame Color-Dark Tortoise,Frame Color-Gunmetal,Frame Color-Matte Black, Lens Color-Soft Cobalt Blue,Lens Color-Dark Tortoise,Lens Color-Gunmetal,Lens Color-Matte Black",True,Frame Color/Lens Color,Soft Cobalt Blue,,,,,666,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope63_1.jpg,1,[Soft Cobalt Blue],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope63_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-upslope,,,,,,,,Dark Tortoise,,,,,688,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope86_1.jpg,2,[Dark Tortoise],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope86_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-upslope,,,,,,,,Gunmetal,,,,,644,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope34_1.jpg,3,[Gunmetal],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope34_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-avalanche-upslope,,,,,,,,Matte Black,,,,,622,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope19_1.jpg,4,[Matte Black],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/v/avalancheupslope19_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-shark,Liberty Shark,"<p>Our Shark water sports goggles, the perfect performance prescription goggles for swimming competitively - recreationally. Yellow lens tint available.</p>",Liberty,Goggles,"Category-Goggles, Brand-Liberty, Price-250, Gender-XXXXX, Shape-XXXXX, Frame Color-Light Grey, Lens Color-Light Grey",True,Frame Color/Lens Color,Light Grey,,,,,5945,0,shopify,continue,manual,250,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/h/shark_lightgrey_1.jpg,1,[Light Grey],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/s/h/shark_lightgrey_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-40,Liberty Rs-40,<p>The next generation of Rec Specs for active youth.</p>,Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-174.95, Gender-XXXXX, Shape-XXXXX, Frame Color-Matte Black/Cyan,Frame Color-Matte Grey/Cyan,Frame Color-Matte Navy/Green,Frame Color-Shiny Black/Red,Frame Color-Shiny Purple/Pink, Lens Color-Cyan,Lens Color-Cyan,Lens Color-Green,Lens Color-Red,Lens Color-Pink",True,Frame Color/Lens Color,Matte Black/Cyan,,,,,5410,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_matte_black_cyan_480x480.png,1,[Matte Black/Cyan],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_matte_black_cyan_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-40,,,,,,,,Matte Grey/Cyan,,,,,5413,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_matte_grey_cyan_480x480.png,2,[Matte Grey/Cyan],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_matte_grey_cyan_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-40,,,,,,,,Matte Navy/Green,,,,,5419,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_matte_navy_green_480x480.png,3,[Matte Navy/Green],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_matte_navy_green_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-40,,,,,,,,Shiny Black/Red,,,,,5425,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_shinyblack_red_480x480.png,4,[Shiny Black/Red],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_shinyblack_red_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-rs-40,,,,,,,,Shiny Purple/Pink,,,,,5431,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_shiny_purple_pink_480x480.png,5,[Shiny Purple/Pink],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/s/rs40_shiny_purple_pink_480x480.png,lb,,,,,,,,,,,,,,,,,,,,
liberty-replay-xl,Liberty Replay Xl,<p>Features and Benefits:Replay XL is designed for Defending Vision while active Rx Recommendation: ShokBlokR™ + FogBlok™ coating XL eye size – 55mm Large fit for active teens and adults</p>,Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-174.95, Gender-Male, Shape-XXXXX, Frame Color-Matte Navy/Cyan,Frame Color-Matte Red Fade,Frame Color-Shiny Black/Cyan,Frame Color-Shiny Crimson/White,Frame Color-Shiny Navy/White, Lens Color-Cyan,Lens Color-Matte Red Fade,Lens Color-Cyan,Lens Color-White,Lens Color-White",True,Frame Color/Lens Color,Matte Navy/Cyan,,,,,5229,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/l/i/liberty_replay_mncy_5520130_csf_product3_adjusted_480x480.jpg,1,[Matte Navy/Cyan],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/l/i/liberty_replay_mncy_5520130_csf_product3_adjusted_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-replay-xl,,,,,,,,Matte Red Fade,,,,,5226,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replayxl_matteredfade_crop_1_480x480.jpg,2,[Matte Red Fade],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replayxl_matteredfade_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-replay-xl,,,,,,,,Shiny Black/Cyan,,,,,5223,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replayxl_shinyblackcyan_crop_1_480x480.jpg,3,[Shiny Black/Cyan],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replayxl_shinyblackcyan_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-replay-xl,,,,,,,,Shiny Crimson/White,,,,,5235,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replay_patriot_crimson_480x480.jpg,4,[Shiny Crimson/White],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replay_patriot_crimson_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-replay-xl,,,,,,,,Shiny Navy/White,,,,,5232,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replaypatriotnavy_1_1.jpg,5,[Shiny Navy/White],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/r/e/replaypatriotnavy_1_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-3,Liberty Morpheus 3,"<p>Our Morpheus III protective Rx sports goggles - certified impact protection to keep vision safe in a number of sports, from tennis to basketball.</p>",Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-174.95, Gender-Unisex, Shape-XXXXX, Frame Color-Metallic Light Brown,Frame Color-Satin Silver/Satin Navy Blue Stripe,Frame Color-Satin Pink, Lens Color-Metallic Light Brown,Lens Color-Satin Navy Blue Stripe,Lens Color-Satin Pink",True,Frame Color/Lens Color,Metallic Light Brown,,,,,4524,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus3_metalliclightbrown_crop_1_480x480.jpg,1,[Metallic Light Brown],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus3_metalliclightbrown_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-3,,,,,,,,Satin Silver/Satin Navy Blue Stripe,,,,,4512,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus3_satinsilversatinnavybluestripe_crop_1_480x480.jpg,2,[Satin Silver/Satin Navy Blue Stripe],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus3_satinsilversatinnavybluestripe_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-3,,,,,,,,Satin Pink,,,,,4518,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus3_satinpink_crop_1_480x480.jpg,3,[Satin Pink],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus3_satinpink_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-2,Liberty Morpheus 2,"<p>Prescription Rx sports glasses that meet/exceed ASTM F803 impact resistance standards for tennis, soccer, basketball and other sports.</p>",Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-174.95, Gender-Unisex, Shape-XXXXX, Frame Color-Shiny Black/Silver Stripe,Frame Color-Shiny Grey/Shiny Silver Stripe,Frame Color-Shiny Silver/Navy Blue Pearl Stripe, Lens Color-Silver Stripe,Lens Color-Shiny Silver Stripe,Lens Color-Navy Blue Pearl Stripe",True,Frame Color/Lens Color,Shiny Black/Silver Stripe,,,,,4505,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morph2_shinyblack_1.jpg,1,[Shiny Black/Silver Stripe],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morph2_shinyblack_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-2,,,,,,,,Shiny Grey/Shiny Silver Stripe,,,,,4499,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morph2_shinygrey_1.jpg,2,[Shiny Grey/Shiny Silver Stripe],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morph2_shinygrey_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-2,,,,,,,,Shiny Silver/Navy Blue Pearl Stripe,,,,,4508,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morph2_shinysilver_1.jpg,3,[Shiny Silver/Navy Blue Pearl Stripe],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morph2_shinysilver_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-1,Liberty Morpheus 1,"<p>Prescription sports eyewear with frames and lenses designed to protect against impact, the temples and bridge are padded for comfort and fit.</p>",Liberty,Sunglasses,"Category-Sunglasses, Brand-Liberty, Price-174.95, Gender-Unisex, Shape-XXXXX, Frame Color-Shiny Grey/Black Stripe,Frame Color-Shiny Navy Blue/Black Stripe, Lens Color-Black Stripe,Lens Color-Black Stripe",True,Frame Color/Lens Color,Shiny Grey/Black Stripe,,,,,4489,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus1_shinygrey_crop_1_480x480.jpg,1,[Shiny Grey/Black Stripe],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus1_shinygrey_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-morpheus-1,,,,,,,,Shiny Navy Blue/Black Stripe,,,,,4495,0,shopify,continue,manual,174.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus1_shinynavyblue_crop_1_480x480.jpg,2,[Shiny Navy Blue/Black Stripe],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/m/o/morpheus1_shinynavyblue_crop_1_480x480.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-arya,Liberty Arya,"<p>Designed for maximum comfort without sacrificing style, Arya is the standard for durable sports eyewear for active women.</p>",Liberty,Switch Interchange,"Category-Switch Interchange, Brand-Liberty, Price-444.95, Gender-Male, Shape-XXXXX, Frame Color-Black Leopard,Frame Color-Chocolate Mint Fade,Frame Color-Shiny Black Teal, Lens Color-Black Leopard,Lens Color-Chocolate Mint Fade,Lens Color-Shiny Black Teal",True,Frame Color/Lens Color,Black Leopard,,,,,385,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/r/arya_black_leopard_1.jpg,1,[Black Leopard],False,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/r/arya_black_leopard_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
liberty-arya,,,,,,,,Chocolate Mint Fade,,,,,407,0,shopify,continue,manual,444.95,,True,True,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/r/arya_chocolatemintfade_1.jpg,2,[Chocolate Mint Fade],,,,,,,,,,,,,,,,,https://www.libertysport.com/media/catalog/product/cache/4433cc4d8a05a01ebccc1272e5f4b794/a/r/arya_chocolatemintfade_1.jpg,lb,,,,,,,,,,,,,,,,,,,,
